#Nombre,Prioridad
master_b,2
master_nb,1
500,READ,1,64,0,false,ACTIVE
1500,WRITE,1,64,0,false,ACTIVE
2500,READ,2,0,0,false,ACTIVE
3500,READ,2,4,0,false,ACTIVE
4500,READ,1,68,0,false,ACTIVE
5500,WRITE,1,68,1,false,ACTIVE
6500,READ,2,8,0,false,ACTIVE
7500,READ,2,12,0,false,ACTIVE
8500,READ,1,72,1,false,ACTIVE
9500,WRITE,1,72,2,false,ACTIVE
10500,READ,2,16,0,false,ACTIVE
11500,READ,2,20,0,false,ACTIVE
12500,READ,1,76,2,false,ACTIVE
13500,WRITE,1,76,3,false,ACTIVE
14500,READ,2,24,0,false,ACTIVE
15500,READ,2,28,0,false,ACTIVE
16500,READ,1,80,3,false,ACTIVE
17500,WRITE,1,80,4,false,ACTIVE
18500,READ,2,32,0,false,ACTIVE
19500,READ,2,36,0,false,ACTIVE
20500,READ,1,84,4,false,ACTIVE
21500,WRITE,1,84,5,false,ACTIVE
22500,READ,2,40,0,false,ACTIVE
23500,READ,2,44,0,false,ACTIVE
24500,READ,1,88,5,false,ACTIVE
25500,WRITE,1,88,6,false,ACTIVE
26500,READ,2,48,0,false,ACTIVE
27500,READ,2,52,0,false,ACTIVE
28500,READ,1,92,6,false,ACTIVE
29500,WRITE,1,92,7,false,ACTIVE
30500,READ,2,56,0,false,ACTIVE
31500,READ,2,60,0,false,ACTIVE
32500,READ,1,96,7,false,ACTIVE
33500,WRITE,1,96,8,false,ACTIVE
34500,idle,-,-,-,-,-
35500,idle,-,-,-,-,-
36500,READ,1,100,8,false,ACTIVE
37500,WRITE,1,100,9,false,ACTIVE
38500,idle,-,-,-,-,-
39500,idle,-,-,-,-,-
40500,READ,1,104,9,false,ACTIVE
41500,WRITE,1,104,10,false,ACTIVE
42500,idle,-,-,-,-,-
43500,idle,-,-,-,-,-
44500,READ,1,108,10,false,ACTIVE
45500,WRITE,1,108,11,false,ACTIVE
46500,idle,-,-,-,-,-
47500,idle,-,-,-,-,-
48500,READ,1,112,11,false,ACTIVE
49500,WRITE,1,112,12,false,ACTIVE
50500,WRITE,2,0,0,false,ACTIVE
51500,WRITE,2,4,1,false,ACTIVE
52500,READ,1,116,12,false,ACTIVE
53500,WRITE,1,116,13,false,ACTIVE
54500,WRITE,2,8,2,false,ACTIVE
55500,WRITE,2,12,3,false,ACTIVE
56500,READ,1,120,13,false,ACTIVE
57500,WRITE,1,120,14,false,ACTIVE
58500,WRITE,2,16,4,false,ACTIVE
59500,WRITE,2,20,5,false,ACTIVE
60500,READ,1,124,14,false,ACTIVE
61500,WRITE,1,124,15,false,ACTIVE
62500,WRITE,2,24,6,false,ACTIVE
63500,WRITE,2,28,7,false,ACTIVE
64500,READ,1,128,15,false,ACTIVE
65500,WRITE,1,128,16,false,ACTIVE
66500,WRITE,2,32,8,false,ACTIVE
67500,WRITE,2,36,9,false,ACTIVE
68500,READ,1,132,16,false,ACTIVE
69500,WRITE,1,132,17,false,ACTIVE
70500,WRITE,2,40,10,false,ACTIVE
71500,WRITE,2,44,11,false,ACTIVE
72500,READ,1,136,17,false,ACTIVE
73500,WRITE,1,136,18,false,ACTIVE
74500,WRITE,2,48,12,false,ACTIVE
75500,WRITE,2,52,13,false,ACTIVE
76500,READ,1,140,18,false,ACTIVE
77500,WRITE,1,140,19,false,ACTIVE
78500,WRITE,2,56,14,false,ACTIVE
79500,WRITE,2,60,15,false,ACTIVE
80500,READ,1,144,19,false,ACTIVE
81500,WRITE,1,144,20,false,ACTIVE
82500,idle,-,-,-,-,-
83500,idle,-,-,-,-,-
84500,READ,1,148,20,false,ACTIVE
85500,WRITE,1,148,21,false,ACTIVE
86500,idle,-,-,-,-,-
87500,idle,-,-,-,-,-
88500,READ,1,152,21,false,ACTIVE
89500,WRITE,1,152,22,false,ACTIVE
90500,idle,-,-,-,-,-
91500,idle,-,-,-,-,-
92500,READ,1,156,22,false,ACTIVE
93500,WRITE,1,156,23,false,ACTIVE
94500,idle,-,-,-,-,-
95500,idle,-,-,-,-,-
96500,READ,1,160,23,false,ACTIVE
97500,WRITE,1,160,24,false,ACTIVE
98500,READ,2,0,0,false,ACTIVE
99500,READ,2,4,1,false,ACTIVE
100500,READ,1,164,24,false,ACTIVE
101500,WRITE,1,164,25,false,ACTIVE
102500,READ,2,8,2,false,ACTIVE
103500,READ,2,12,3,false,ACTIVE
104500,READ,1,168,25,false,ACTIVE
105500,WRITE,1,168,26,false,ACTIVE
106500,READ,2,16,4,false,ACTIVE
107500,READ,2,20,5,false,ACTIVE
108500,READ,1,172,26,false,ACTIVE
109500,WRITE,1,172,27,false,ACTIVE
110500,READ,2,24,6,false,ACTIVE
111500,READ,2,28,7,false,ACTIVE
112500,READ,1,176,27,false,ACTIVE
113500,WRITE,1,176,28,false,ACTIVE
114500,READ,2,32,8,false,ACTIVE
115500,READ,2,36,9,false,ACTIVE
116500,READ,1,180,28,false,ACTIVE
117500,WRITE,1,180,29,false,ACTIVE
118500,READ,2,40,10,false,ACTIVE
119500,READ,2,44,11,false,ACTIVE
120500,READ,1,184,29,false,ACTIVE
121500,WRITE,1,184,30,false,ACTIVE
122500,READ,2,48,12,false,ACTIVE
123500,READ,2,52,13,false,ACTIVE
124500,READ,1,188,30,false,ACTIVE
125500,WRITE,1,188,31,false,ACTIVE
126500,READ,2,56,14,false,ACTIVE
127500,READ,2,60,15,false,ACTIVE
128500,READ,1,192,31,false,ACTIVE
129500,WRITE,1,192,32,false,ACTIVE
130500,idle,-,-,-,-,-
131500,idle,-,-,-,-,-
132500,READ,1,64,32,false,ACTIVE
133500,WRITE,1,64,0,false,ACTIVE
134500,idle,-,-,-,-,-
135500,idle,-,-,-,-,-
136500,READ,1,68,0,false,ACTIVE
137500,WRITE,1,68,2,false,ACTIVE
138500,idle,-,-,-,-,-
139500,idle,-,-,-,-,-
140500,READ,1,72,2,false,ACTIVE
141500,WRITE,1,72,4,false,ACTIVE
142500,idle,-,-,-,-,-
143500,idle,-,-,-,-,-
144500,READ,1,76,4,false,ACTIVE
145500,WRITE,1,76,6,false,ACTIVE
146500,WRITE,2,0,0,false,ACTIVE
147500,WRITE,2,4,2,false,ACTIVE
148500,READ,1,80,6,false,ACTIVE
149500,WRITE,1,80,8,false,ACTIVE
150500,WRITE,2,8,4,false,ACTIVE
151500,WRITE,2,12,6,false,ACTIVE
152500,READ,1,84,8,false,ACTIVE
153500,WRITE,1,84,10,false,ACTIVE
154500,WRITE,2,16,8,false,ACTIVE
155500,WRITE,2,20,10,false,ACTIVE
156500,READ,1,88,10,false,ACTIVE
157500,WRITE,1,88,12,false,ACTIVE
158500,WRITE,2,24,12,false,ACTIVE
159500,WRITE,2,28,14,false,ACTIVE
160500,READ,1,92,12,false,ACTIVE
161500,WRITE,1,92,14,false,ACTIVE
162500,WRITE,2,32,16,false,ACTIVE
163500,WRITE,2,36,18,false,ACTIVE
164500,READ,1,96,14,false,ACTIVE
165500,WRITE,1,96,16,false,ACTIVE
166500,WRITE,2,40,20,false,ACTIVE
167500,WRITE,2,44,22,false,ACTIVE
168500,READ,1,100,16,false,ACTIVE
169500,WRITE,1,100,18,false,ACTIVE
170500,WRITE,2,48,24,false,ACTIVE
171500,WRITE,2,52,26,false,ACTIVE
172500,READ,1,104,18,false,ACTIVE
173500,WRITE,1,104,20,false,ACTIVE
174500,WRITE,2,56,28,false,ACTIVE
175500,WRITE,2,60,30,false,ACTIVE
176500,READ,1,108,20,false,ACTIVE
177500,WRITE,1,108,22,false,ACTIVE
178500,idle,-,-,-,-,-
179500,idle,-,-,-,-,-
180500,READ,1,112,22,false,ACTIVE
181500,WRITE,1,112,24,false,ACTIVE
182500,idle,-,-,-,-,-
183500,idle,-,-,-,-,-
184500,READ,1,116,24,false,ACTIVE
185500,WRITE,1,116,26,false,ACTIVE
186500,idle,-,-,-,-,-
187500,idle,-,-,-,-,-
188500,READ,1,120,26,false,ACTIVE
189500,WRITE,1,120,28,false,ACTIVE
190500,idle,-,-,-,-,-
191500,idle,-,-,-,-,-
192500,READ,1,124,28,false,ACTIVE
193500,WRITE,1,124,30,false,ACTIVE
194500,READ,2,0,0,false,ACTIVE
195500,READ,2,4,2,false,ACTIVE
196500,READ,1,128,30,false,ACTIVE
197500,WRITE,1,128,32,false,ACTIVE
198500,READ,2,8,4,false,ACTIVE
199500,READ,2,12,6,false,ACTIVE
200500,READ,1,132,32,false,ACTIVE
201500,WRITE,1,132,34,false,ACTIVE
202500,READ,2,16,8,false,ACTIVE
203500,READ,2,20,10,false,ACTIVE
204500,READ,1,136,34,false,ACTIVE
205500,WRITE,1,136,36,false,ACTIVE
206500,READ,2,24,12,false,ACTIVE
207500,READ,2,28,14,false,ACTIVE
208500,READ,1,140,36,false,ACTIVE
209500,WRITE,1,140,38,false,ACTIVE
210500,READ,2,32,16,false,ACTIVE
211500,READ,2,36,18,false,ACTIVE
212500,READ,1,144,38,false,ACTIVE
213500,WRITE,1,144,40,false,ACTIVE
214500,READ,2,40,20,false,ACTIVE
215500,READ,2,44,22,false,ACTIVE
216500,READ,1,148,40,false,ACTIVE
217500,WRITE,1,148,42,false,ACTIVE
218500,READ,2,48,24,false,ACTIVE
219500,READ,2,52,26,false,ACTIVE
220500,READ,1,152,42,false,ACTIVE
221500,WRITE,1,152,44,false,ACTIVE
222500,READ,2,56,28,false,ACTIVE
223500,READ,2,60,30,false,ACTIVE
224500,READ,1,156,44,false,ACTIVE
225500,WRITE,1,156,46,false,ACTIVE
226500,idle,-,-,-,-,-
227500,idle,-,-,-,-,-
228500,READ,1,160,46,false,ACTIVE
229500,WRITE,1,160,48,false,ACTIVE
230500,idle,-,-,-,-,-
231500,idle,-,-,-,-,-
232500,READ,1,164,48,false,ACTIVE
233500,WRITE,1,164,50,false,ACTIVE
234500,idle,-,-,-,-,-
235500,idle,-,-,-,-,-
236500,READ,1,168,50,false,ACTIVE
237500,WRITE,1,168,52,false,ACTIVE
238500,idle,-,-,-,-,-
239500,idle,-,-,-,-,-
240500,READ,1,172,52,false,ACTIVE
241500,WRITE,1,172,54,false,ACTIVE
242500,WRITE,2,0,0,false,ACTIVE
243500,WRITE,2,4,3,false,ACTIVE
244500,READ,1,176,54,false,ACTIVE
245500,WRITE,1,176,56,false,ACTIVE
246500,WRITE,2,8,6,false,ACTIVE
247500,WRITE,2,12,9,false,ACTIVE
248500,READ,1,180,56,false,ACTIVE
249500,WRITE,1,180,58,false,ACTIVE
250500,WRITE,2,16,12,false,ACTIVE
251500,WRITE,2,20,15,false,ACTIVE
252500,READ,1,184,58,false,ACTIVE
253500,WRITE,1,184,60,false,ACTIVE
254500,WRITE,2,24,18,false,ACTIVE
255500,WRITE,2,28,21,false,ACTIVE
256500,READ,1,188,60,false,ACTIVE
257500,WRITE,1,188,62,false,ACTIVE
258500,WRITE,2,32,24,false,ACTIVE
259500,WRITE,2,36,27,false,ACTIVE
260500,READ,1,192,62,false,ACTIVE
261500,WRITE,1,192,64,false,ACTIVE
262500,WRITE,2,40,30,false,ACTIVE
263500,WRITE,2,44,33,false,ACTIVE
264500,READ,1,64,64,false,ACTIVE
265500,WRITE,1,64,0,false,ACTIVE
266500,WRITE,2,48,36,false,ACTIVE
267500,WRITE,2,52,39,false,ACTIVE
268500,READ,1,68,0,false,ACTIVE
269500,WRITE,1,68,3,false,ACTIVE
270500,WRITE,2,56,42,false,ACTIVE
271500,WRITE,2,60,45,false,ACTIVE
272500,READ,1,72,3,false,ACTIVE
273500,WRITE,1,72,6,false,ACTIVE
274500,idle,-,-,-,-,-
275500,idle,-,-,-,-,-
276500,READ,1,76,6,false,ACTIVE
277500,WRITE,1,76,9,false,ACTIVE
278500,idle,-,-,-,-,-
279500,idle,-,-,-,-,-
280500,READ,1,80,9,false,ACTIVE
281500,WRITE,1,80,12,false,ACTIVE
282500,idle,-,-,-,-,-
283500,idle,-,-,-,-,-
284500,READ,1,84,12,false,ACTIVE
285500,WRITE,1,84,15,false,ACTIVE
286500,idle,-,-,-,-,-
287500,idle,-,-,-,-,-
288500,READ,1,88,15,false,ACTIVE
289500,WRITE,1,88,18,false,ACTIVE
290500,READ,2,0,0,false,ACTIVE
291500,READ,2,4,3,false,ACTIVE
292500,READ,1,92,18,false,ACTIVE
293500,WRITE,1,92,21,false,ACTIVE
294500,READ,2,8,6,false,ACTIVE
295500,READ,2,12,9,false,ACTIVE
296500,READ,1,96,21,false,ACTIVE
297500,WRITE,1,96,24,false,ACTIVE
298500,READ,2,16,12,false,ACTIVE
299500,READ,2,20,15,false,ACTIVE
